horse_id,bday,tame_id,owner_id,producer_id,production area,auction price,winnings,lifetime record,wined race title,inbreeding-1,inbreeding-2,father,faths father,faths mother,mother,moths father,moths mother
2014102625,2014年3月27日,01142,177033,733363,日高町,"
-
","


2億3,695万円 (中央)

",62戦7勝 [7-8-4-43],201808031210,2013101042,2016103788,1997110025,000a00193b,000a00abee,2007104165,1993109188,000a00fa5a
2014105043,2014年4月24日,01099,265008,033305,新ひだか町,"
-
","


2億3,009万円 (中央)

",20戦3勝 [3-2-1-14],201709020611,2009104150,2012103476,2001103114,000a00033a,1988107320,2000102683,1994109686,1985101077
2014105982,2014年4月9日,01087,180800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


2億2,457万円 (中央)

",2014105982,201907030211,,1998101554,000a00033a,000a000334,000a010cac,000a001a98,000a010cab
2014105996,2014年4月13日,01102,226800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億2,978万円 (中央)

",2014105996,201908020711,,1998101554,000a00033a,000a000334,000a010ac6,000a00fc4e,000a0109f9
2014106231,2014年3月21日,00438,226800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億3,569万円 (中央)

",2014106231,201608050311,,1998110135,000a00013a,000a000071,2003102899,1998101516,000a00683a
2014110031,2014年3月31日,01075,005803,140871,米,"
-
","



4億2,171万円 (中央) /1,400万円 (地方)
",26戦7勝 [7-6-0-13],201805030211,2020110069,,000a01239b,000a00232b,000a0123ae,000a012d6c,000a000178,000a00b46a
2014110050,2014年2月24日,01147,089803,200707,米,"
-
","



6,522万円 (中央) /8,605万円 (地方)
",19戦5勝 [5-1-1-12],201645121411,,,000a011200,000a001be1,000a01120c,000a012d79,000a0021ab,000a012d78
2015100978,2015年4月11日,01142,291002,541334,日高町,"
-
","


1億7,712万円 (中央)

",35戦3勝 [3-8-1-23],202009040211,2013101315,2012100109,1998102595,1989108341,1989104335,2003100810,1995108558,1998107191
2015101028,2015年3月3日,01027,865800,103341,日高町,"
-
","


1億7,113万円 (中央)

",29戦6勝 [6-7-3-13],202105030811,2011100025,2019101266,2008103552,2001103460,1996107173,2003105704,1989108341,000a00682c
2015101599,2015年4月22日,01044,003060,811540,日高町,"
-
","


1億6,578万円 (中央)

",24戦6勝 [6-3-1-14],201908050812,2019101873,2017106573,000a010c92,000a0022e1,000a010c81,000a0127f9,000a011d04,000a012798
2015101621,2015年2月9日,00386,003060,811540,日高町,"
-
","


4億755万円 (中央)

",19戦7勝 [7-3-3-6],201906040911,2020103439,2016110016,000a011d04,000a00231f,000a011a13,000a012804,000a01098f,1993109848
2015102377,2015年3月6日,00438,619800,253025,新ひだか町,"
-
","


5億8,435万円 (中央)

",26戦11勝 [11-3-1-11],202107020611,2017102385,2014101093,2008103552,2001103460,1996107173,000a01250f,000a0116a1,000a00fd26
2015103057,2015年5月12日,00438,506800,owner.netkeiba.com,酒井牧場,浦河町,"3,240万円 (2016年 北海道セレクションセール)
","


4億6,043万円 (中央)

",2015103057,202209060711,,2008103552,2001103460,1996107173,2000103851,000a00033a,1994100472
2015104322,2015年3月31日,01042,168006,393126,千歳市,"
-
","


3億40万円 (中央)

",26戦7勝 [7-5-4-10],202009020511,2017104748,2019104738,2002100816,000a00033a,000a0003a2,2007101512,1997110025,000a0066e5
2015104364,2015年4月4日,01135,758005,393126,千歳市,"
-
","


2億3,822万円 (中央)

",27戦4勝 [4-5-1-17],202107010211,2016105060,2014105530,2004102753,1994108729,1997103540,2008103040,1996106512,1993109739
2015104688,2015年2月21日,01002,506800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


6億1,504万円 (中央)

",2015104688,201908050611,,1994108729,000a00033a,1988107344,2007103269,2001103460,1994109536
2015104765,2015年2月25日,01017,172002,373126,安平町,"2,376万円 (2016年 セレクトセール)
","


3億6,728万円 (中央)

",17戦7勝 [7-1-3-6],201905020811,2016104750,2011103837,000a011996,000a010a5f,000a011903,2003103047,1998110135,1997103725
2015105064,2015年1月15日,01126,226800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


3億5,244万円 (中央)

",2015105064,201808050611,,2008103552,2001103460,1996107173,2005102452,1998190004,1995106674
2015105461,2015年4月27日,01021,045803,233071,新ひだか町,"
-
","


1億7,114万円 (中央)

",28戦3勝 [3-1-2-22],202008040711,2013103999,2018103558,2002100816,000a00033a,000a0003a2,2004104138,1990109700,1991102625
2015110013,2015年4月25日,01071,948006,080706,米,"
-
","


4億1,551万円 (中央)

",30戦7勝 [7-1-3-19],202206040911,2005110115,2012110038,000a0119b3,000a001fb5,000a0119d8,1998101038,000a00033a,000a00015d
2015110017,2015年4月1日,01002,005803,910703,米,"
-
","



3億8,629万円 (中央) /1,800万円 (地方)
",29戦7勝 [7-3-3-16],202007010811,000a0143fc,000a0149aa,000a011200,000a001be1,000a01120c,000a01366e,000a001ff2,000a01366d
2015110096,2015年3月29日,01055,766800,700730,米,"
-
","


2億7,251万円 (中央)

",17戦4勝 [4-3-1-9],201907020611,000a0130d4,,000a0114fe,000a0103b9,000a01151a,000a0130d3,000a001849,000a010658
2015110102,2015年3月27日,05734,045803,100877,米,"
-
","


2億3,377万円 (中央)

",28戦6勝 [6-6-4-12],202107011011,,,000a011157,000a0022e1,000a011183,000a013a2b,000a00fcd8,000a013a2a
2016102044,2016年5月20日,01072,730002,830014,浦河町,"864万円 (2017年 北海道サマーセール)
","


1億988万円 (中央)

",24戦5勝 [5-2-0-17],202008010311,2014103404,2013103629,2008102985,2002100816,000a010abb,2001100557,1993109188,1991100559
2016102197,2016年5月9日,01148,271008,400018,浦河町,"
-
","



3億1,172万円 (中央) /212万円 (地方)
",29戦7勝 [7-5-1-16],202307020611,2011103692,2015103382,2008103552,2001103460,1996107173,2003102762,1989108341,1997100468
2016103143,2016年4月14日,01139,835033,733356,日高町,"1,188万円 (2018年 JRAブリーズアップセール)
","


1億7,722万円 (中央)

",30戦6勝 [6-4-1-19],202001020611,2013100412,2018100466,000a0103b9,000a000178,000a01043c,2004101200,1998101516,1993109152
2016103690,2016年3月17日,01041,970006,703322,日高町,"
-
","


1億7,114万円 (中央)

",29戦3勝 [3-2-2-22],202107030810,2013100975,2015102013,2004103328,1995108676,1993109144,2006106125,000a0000e9,1994103713
2016104435,2016年2月9日,01075,441007,373126,安平町,"5,616万円 (2016年 セレクトセール)
","


1億7,583万円 (中央)

",40戦5勝 [5-5-4-26],202106010211,2018104963,2017105248,2009105084,2002100816,000a0106a6,000a011dce,000a010a5f,000a011d6c
2016104532,2016年1月24日,00386,226800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


10億7,381万円 (中央)

",2016104532,202005030211,,2002100816,000a00033a,000a0003a2,000a01205e,000a011248,000a012026
2016104721,2016年2月4日,01117,790005,373126,安平町,"
-
","


1億7,200万円 (中央)

",21戦4勝 [4-1-4-12],202008020211,2015104688,2019104525,2009106461,2001103038,1999106889,2007103269,2001103460,1994109536
2016104787,2016年4月5日,01092,486800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億2,919万円 (中央)

",2016104787,201907030811,,2008103552,2001103460,1996107173,2007103232,1995103211,2003102814
2016104867,2016年1月30日,01137,619800,373126,安平町,"9,720万円 (2017年 セレクトセール)
","


4億190万円 (中央)

",18戦7勝 [7-1-1-9],201809050411,2017105597,2019105485,2002100816,000a00033a,000a0003a2,000a012104,000a011fae,000a0120b4
2016106453,2016年4月5日,00420,555031,313359,日高町,"
-
","


4億13万円 (中央)

",34戦6勝 [6-5-4-19],202207020611,2007106743,2012101246,1999106689,000a00033a,000a0065ef,2001100858,000a000082,1991109770
2017100043,2017年2月7日,01038,491030,103341,日高町,"
-
","


1億7,451万円 (中央)

",17戦4勝 [4-3-1-9],202009010311,2012101018,2019101270,2010105827,2002100816,000a00646f,2004110263,000a0022b9,000a010c44
2017105072,2017年2月2日,01151,506800,owner.netkeiba.com,社台コーポレーション白老ファーム,白老町,"
-
","


2億9,284万円 (中央)

",2017105072,202005020611,,2008103244,2002100816,1994109536,2008110005,000a01069b,000a01147a
2017105327,2017年1月23日,01070,506800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


4億5,763万円 (中央)

",2017105327,201909050611,,2001103038,000a00033a,1990104626,000a0121c3,000a00fe91,000a01217f
2017105541,2017年4月27日,01127,849030,373126,安平町,"3,456万円 (2018年 セレクトセール)
","


9,750万円 (中央)

",17戦3勝 [3-2-1-11],202007010511,2008103316,2011104050,2008102636,1994108729,1997103540,2000110191,000a001be1,000a00b5ca
2017105563,2017年3月15日,01149,486800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


4億4,952万円 (中央)

",2017105563,201909050411,,2001103114,000a00033a,1988107320,000a012b0b,000a0129b9,000a0129ca
2017106720,2017年3月2日,01072,306008,101328,日高町,"
-
","


1億1,608万円 (中央)

",23戦5勝 [5-2-3-13],202206010511,2016106579,2014106466,2001103114,000a00033a,1988107320,2007106695,1998101786,1999110226
2017110144,2017年1月31日,01183,882800,780734,米,"
-
","


2億2,955万円 (中央)

",20戦6勝 [6-4-1-9],202104040211,2018110136,,000a01293c,000a001dd9,000a012965,000a0145de,000a0114fe,000a0145dd
2018104029,2018年3月8日,01112,547800,owner.netkeiba.com,谷岡牧場,新ひだか町,"
-
","


1億609万円 (中央)

",2018104029,202101020611,,2008103552,2001103460,1996107173,2013105719,1998101554,1998101598
2018104934,2018年2月4日,01137,226800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


2億4,405万円 (中央)

",2018104934,202009060611,,000a01239b,000a00232b,000a0123ae,000a013dbd,000a013c7f,000a013d12
2018105069,2018年2月23日,01161,004800,373126,安平町,"2,808万円 (2019年 セレクトセール)
","


3億1,306万円 (中央)

",15戦7勝 [7-0-0-8],202205020711,2019105233,2022104821,2011103916,2002100816,2004110007,2013106122,000a011996,2005102546
